item,item_count,iterations_count,time_in_nanoseconds
106625,1384,12,996
867932,1385,12,1032
395678,1386,14,1081
633228,1387,11,905
996428,1388,12,1245
893810,1389,12,1187
547775,1390,13,2112
99196,1391,14,1525
409839,1392,13,1054
811848,1393,12,706
885569,1394,14,1124
872956,1395,15,1229
827447,1396,12,906
728365,1397,13,955
265740,1398,14,1097
199383,1399,12,709
311765,1400,17,1335
807959,1401,12,763
748441,1402,12,862
904864,1403,12,816
276222,1404,13,908
467475,1405,11,926
187686,1406,14,1461
206399,1407,12,829
986483,1408,13,1627
566950,1409,14,1501
541955,1410,11,1002
160091,1411,13,1231
79515,1412,12,1040
283398,1413,14,970
225098,1414,16,1245
134821,1415,11,778
439692,1416,12,969
188270,1417,13,1274
41516,1418,12,1326
841599,1419,14,1258
857128,1420,14,1128
929442,1421,13,1430
523301,1422,11,812
168264,1423,11,1215
264548,1424,14,1095
945151,1425,14,1217
284177,1426,15,925
987654,1427,14,1452
881316,1428,15,13428
149182,1429,15,1550
679257,1430,11,938
884014,1431,15,1073
84162,1432,13,1013
613445,1433,12,1146
480902,1434,14,1232
907858,1435,11,1796
613102,1436,12,774
142633,1437,11,577
143990,1438,16,565
262952,1439,14,873
93039,1440,11,937
475845,1441,11,918
935915,1442,13,1347
714674,1443,11,902
359816,1444,14,1431
853488,1445,12,614
959105,1446,14,1312
665999,1447,11,1153
592821,1448,12,1438
915869,1449,12,971
645496,1450,13,1043
96542,1451,14,1123
388885,1452,12,871
320724,1453,14,1249
545071,1454,12,1121
408395,1455,15,1339
355681,1456,13,1209
614153,1457,11,741
570802,1458,13,1104
859255,1459,14,1031
87770,1460,12,1248
370006,1461,14,1042
395562,1462,13,918
555720,1463,13,1305
261761,1464,12,978
576922,1465,12,734
461491,1466,11,678
950474,1467,14,1166
968768,1468,12,868
560429,1469,12,703
645131,1470,11,767
944256,1471,17,1099
351462,1472,11,597
452991,1473,14,887
392165,1474,12,942
697036,1475,12,919
982736,1476,11,1099
168204,1477,11,934
544413,1478,11,637
865782,1479,16,1234
653155,1480,10,620
319805,1481,11,406
684871,1482,13,1037
428572,1483,10,820
898101,1484,13,746
416415,1485,12,830
488288,1486,12,1473
640887,1487,11,1230
840459,1488,16,1446
74424,1489,11,828
498918,1490,11,616
630085,1491,11,739
806269,1492,14,1238
448587,1493,16,1312
279235,1494,14,875
677912,1495,15,1087
298486,1496,13,819
319658,1497,13,580
156709,1498,10,735
171259,1499,9,526
164504,1500,12,878
118515,1501,12,922
195625,1502,15,1400
352956,1503,11,488
125884,1504,17,1002
581480,1505,14,1051
459765,1506,17,1030
672475,1507,11,981
149783,1508,13,1067
78703,1509,14,929
499877,1510,14,789
86349,1511,13,579
666104,1512,13,1210
824226,1513,12,1039
443612,1514,12,751
877933,1515,12,975
661357,1516,12,753
476692,1517,13,1038
734205,1518,15,1438
926464,1519,13,1279
486534,1520,14,984
9890,1521,12,1372
456114,1522,13,876
1123,1523,15,1139
518001,1524,14,844
245289,1525,14,1187
161172,1526,11,668
750276,1527,16,1190
52425,1528,12,1164
961055,1529,11,835
700377,1530,12,1154
215066,1531,11,907
488205,1532,14,1433
793364,1533,12,761
191568,1534,14,1083
112020,1535,11,934
935446,1536,14,1357
363358,1537,12,1766
437972,1538,14,1666
567745,1539,14,1460
832108,1540,13,961
699994,1541,12,1121
66441,1542,12,802
582168,1543,13,1112
4000,1544,12,1057
777149,1545,13,1290
48261,1546,11,611
585762,1547,13,536
22921,1548,12,780
13128,1549,13,965
973531,1550,16,1420
687988,1551,11,823
751001,1552,13,693
919898,1553,13,928
423109,1554,10,819
607898,1555,13,1479
81179,1556,12,953
846815,1557,12,1057
115693,1558,11,626
598224,1559,11,854
44171,1560,13,1243
740199,1561,15,1668
223512,1562,13,1465
506922,1563,12,1246
852497,1564,15,1320
563537,1565,12,1054
245104,1566,15,1039
656339,1567,13,1111
523420,1568,13,1170
258918,1569,15,1259
152108,1570,12,1004
81010,1571,14,780
441048,1572,10,664
356738,1573,14,1153
392414,1574,13,1126
940904,1575,14,1158
350859,1576,13,564
869420,1577,18,1736
505177,1578,14,763
922294,1579,14,934
788369,1580,13,1300
454023,1581,12,866
127164,1582,12,977
621244,1583,12,1006
924338,1584,13,717
465186,1585,14,765
760800,1586,14,889
720988,1587,14,1140
730845,1588,12,859
759402,1589,14,802
878106,1590,14,1013
565309,1591,12,877
764804,1592,14,791
590207,1593,12,791
457837,1594,11,656
318635,1595,13,1392
165011,1596,12,909
273827,1597,15,904
21007,1598,12,742
20636,1599,12,255
305101,1600,12,1049
690063,1601,10,578
325398,1602,10,831
532430,1603,11,1668
284102,1604,16,1590
801760,1605,13,1151
202687,1606,16,1805
223179,1607,15,1103
421047,1608,13,1299
815278,1609,12,735
376091,1610,17,1480
897870,1611,15,1771
331841,1612,11,867
262397,1613,15,1447
484439,1614,15,1924
537408,1615,15,1211
791809,1616,12,585
425037,1617,10,838
950182,1618,12,981
530523,1619,11,785
742348,1620,13,1236
590924,1621,12,907
989069,1622,14,1648
168560,1623,10,921
829447,1624,14,1123
842092,1625,16,1493
183754,1626,10,662
581827,1627,12,1150
459110,1628,12,892
832463,1629,13,955
680674,1630,11,771
301140,1631,16,1758
899455,1632,17,809
176093,1633,12,1008
256262,1634,13,892
914681,1635,11,763
933706,1636,12,874
785016,1637,12,941
197537,1638,12,1174
71398,1639,13,968
204407,1640,13,828
129799,1641,11,972
540225,1642,12,805
236879,1643,12,801
317676,1644,14,1345
408559,1645,14,1317
786719,1646,12,666
325348,1647,12,727
825050,1648,16,1957
652128,1649,12,997
710604,1650,12,976
851515,1651,15,1618
993787,1652,13,1103
973643,1653,14,1037
379835,1654,13,1249
764812,1655,15,1221
936938,1656,13,924
380529,1657,12,350
508837,1658,17,1389
49685,1659,11,903
727006,1660,11,819
445527,1661,11,708
324508,1662,10,523
874782,1663,13,1050
13380,1664,13,1121
164118,1665,12,1197
294704,1666,11,522
750167,1667,15,1058
796729,1668,12,642
737295,1669,13,664
179704,1670,12,1039
596253,1671,13,1159
522145,1672,13,1456
697403,1673,11,924
274558,1674,13,894
183195,1675,11,352
589479,1676,12,590
74976,1677,14,1217
889225,1678,12,763
629453,1679,12,1105
100241,1680,13,1030
253599,1681,14,839
184455,1682,11,651
561888,1683,13,904
759038,1684,14,956
432618,1685,11,819
542295,1686,13,709
331894,1687,13,1227
871423,1688,12,552
756948,1689,12,442
367409,1690,15,1050
255109,1691,15,721
849040,1692,14,696
560897,1693,13,454
535859,1694,14,879
852831,1695,12,275
783730,1696,15,1159
596540,1697,14,881
453512,1698,13,824
277772,1699,13,1043
917094,1700,13,1022
385639,1701,13,838
514807,1702,13,1136
453331,1703,14,359
31559,1704,13,1117
717,1705,14,1504
555398,1706,12,771
26136,1707,12,767
713989,1708,11,671
146708,1709,12,1296
360392,1710,14,764
721759,1711,14,1515
509882,1712,13,732
655566,1713,16,1097
697162,1714,11,1095
636719,1715,12,907
926186,1716,13,901
216302,1717,13,1136
973398,1718,15,1120
145297,1719,10,4019
818332,1720,11,648
485975,1721,16,44591
121506,1722,13,2217
294648,1723,13,1242
27535,1724,16,2014
955088,1725,15,1328
180376,1726,14,1982
61690,1727,13,1097
68827,1728,12,767
613716,1729,14,1522
527043,1730,13,1432
351804,1731,12,947
42022,1732,13,1294
398087,1733,11,1519
253395,1734,14,870
267885,1735,14,1266
259455,1736,18,2208
985474,1737,11,1038
397645,1738,13,1123
963369,1739,14,1052
965850,1740,12,434
846479,1741,12,1282
338386,1742,14,1900
477821,1743,11,918
664168,1744,10,737
412080,1745,13,1047
862985,1746,12,935
249226,1747,13,1051
474387,1748,13,942
190874,1749,12,1128
504940,1750,14,941
353794,1751,13,775
161683,1752,11,978
783423,1753,14,1218
946540,1754,13,1212
983824,1755,13,917
336240,1756,11,1084
253897,1757,12,408
13314,1758,14,1297
678228,1759,14,1178
620628,1760,13,1046
780770,1761,16,774
910355,1762,12,726
664140,1763,12,779
432076,1764,11,950
832240,1765,12,1183
878463,1766,14,1078
116878,1767,14,1188
824283,1768,14,993
107038,1769,14,1314
751559,1770,14,1351
16817,1771,11,884
684411,1772,13,994
510934,1773,14,1351
517400,1774,11,461
590604,1775,11,774
92977,1776,11,683
23627,1777,11,492
876536,1778,13,572
98582,1779,14,834
408843,1780,16,1169
827570,1781,16,874
424076,1782,12,1037
352428,1783,14,892
922809,1784,14,998
905872,1785,14,1064
867395,1786,14,1312
223794,1787,15,1609
807046,1788,15,1075
497838,1789,14,910
640355,1790,10,740
810513,1791,11,764
591921,1792,14,1224
122538,1793,13,1114
540398,1794,12,1167
162206,1795,12,1171
451180,1796,11,1018
743976,1797,12,695
943536,1798,15,1158
391898,1799,11,957
105200,1800,12,869
849445,1801,15,1001
568040,1802,16,1480
318230,1803,16,1404
136827,1804,13,1571
413420,1805,15,1250
776657,1806,14,912
888111,1807,14,869
202855,1808,12,941
434657,1809,15,1119
150092,1810,14,1606
320823,1811,14,1063
52328,1812,13,1225
188346,1813,14,1332
60971,1814,14,931
87156,1815,12,798
320674,1816,14,344
448142,1817,13,1224
964764,1818,12,748
386562,1819,13,937
534181,1820,10,490
141381,1821,11,611
122864,1822,14,963
602259,1823,12,1250
604038,1824,14,277
682672,1825,11,518
923079,1826,16,12964
339223,1827,16,1610
802331,1828,12,1185
920114,1829,12,357
303514,1830,12,909
235703,1831,15,1186
165266,1832,11,1140
204059,1833,13,905
192485,1834,16,971
447738,1835,13,878
785902,1836,11,634
342421,1837,14,743
422831,1838,14,1273
372683,1839,13,1473
83680,1840,18,1243
958903,1841,12,968
620279,1842,13,1346
593874,1843,11,859
565886,1844,12,1158
586295,1845,12,1346
36349,1846,11,1446
607806,1847,13,909
169826,1848,10,1232
242364,1849,12,759
846378,1850,15,1671
264356,1851,12,892
897442,1852,13,1219
613330,1853,12,1195
969372,1854,14,1249
478913,1855,11,2182
437031,1856,13,901
701559,1857,11,898
282386,1858,13,1625
105819,1859,12,835
575980,1860,11,679
352978,1861,12,670
170673,1862,13,1319
457734,1863,13,1123
56149,1864,10,644
38979,1865,12,1194
639729,1866,10,729
109379,1867,12,799
351657,1868,15,772
193813,1869,13,909
755047,1870,13,957
396739,1871,14,1190
455854,1872,14,740
14544,1873,11,537
335151,1874,14,1126
792969,1875,13,1038
604064,1876,15,1178
146284,1877,13,1269
623349,1878,10,568
69037,1879,12,781
432653,1880,13,1088
182240,1881,11,698
706720,1882,12,805
135676,1883,11,715
737488,1884,12,632
827351,1885,13,972
451357,1886,13,892
917437,1887,16,1527
927528,1888,12,574
475012,1889,14,1122
507971,1890,13,942
632015,1891,14,1307
591284,1892,14,853
420684,1893,12,588
312488,1894,14,1330
827054,1895,15,375
926029,1896,14,740
264546,1897,14,1319
164864,1898,11,900
277844,1899,20,1346
571968,1900,11,984
704305,1901,12,379
47084,1902,12,896
527484,1903,14,1490
16230,1904,13,873
770802,1905,11,658
325095,1906,13,795
389249,1907,14,1059
519458,1908,13,712
105757,1909,13,619
154824,1910,12,747
594085,1911,11,550
413047,1912,12,688
230652,1913,11,773
233396,1914,12,618
395502,1915,13,681
715588,1916,13,715
770010,1917,11,423
592676,1918,15,629
161515,1919,14,1015
521756,1920,12,402
413531,1921,14,624
446799,1922,14,818
803285,1923,12,794
804742,1924,13,539
678501,1925,15,1433
460148,1926,15,1085
40464,1927,11,843
992654,1928,12,1091
53116,1929,12,725
133382,1930,14,1208
460177,1931,14,267
142470,1932,12,490
329516,1933,13,750
499315,1934,15,1546
97113,1935,13,977
957276,1936,14,1173
538975,1937,15,1420
205075,1938,13,1019
366047,1939,14,974
250841,1940,13,907
499406,1941,14,258
544938,1942,13,901
873931,1943,15,1093
784244,1944,12,764
770708,1945,13,573
3866,1946,14,1006
236767,1947,13,480
625425,1948,12,1048
908126,1949,20,1326
999656,1950,15,891
74928,1951,15,1049
872729,1952,12,525
11263,1953,14,655
91368,1954,14,804
548882,1955,12,794
593462,1956,17,887
421344,1957,12,790
604168,1958,15,626
420883,1959,14,540
286891,1960,13,636
887637,1961,12,850
187191,1962,11,795
618013,1963,13,787
224719,1964,16,1105
295946,1965,13,649
26096,1966,12,814
827519,1967,15,929
335908,1968,12,532
493148,1969,12,469
28007,1970,12,298
460101,1971,16,487
244248,1972,13,970
584004,1973,13,955
987022,1974,10,492
341827,1975,14,1327
225367,1976,13,310
172846,1977,11,631
277892,1978,16,645
961393,1979,11,874
209483,1980,15,1123
869864,1981,12,470
77403,1982,12,533
554800,1983,13,724
707057,1984,11,2568
721206,1985,13,931
242820,1986,12,215
267883,1987,15,730
818393,1988,12,915
824642,1989,14,1122
271769,1990,12,358
356313,1991,14,955
843194,1992,12,857
984624,1993,11,470
291719,1994,15,769
302878,1995,12,493
231727,1996,14,943
117712,1997,14,1144
980182,1998,12,829
787665,1999,12,752
680978,2000,13,986
913325,2001,11,648
418519,2002,12,1019
756953,2003,14,1162
541300,2004,17,1008
647106,2005,11,977
151273,2006,11,671
952432,2007,11,463
826742,2008,10,381
738060,2009,14,786
345767,2010,13,687
244489,2011,12,174
254535,2012,14,817
330683,2013,13,538
759730,2014,13,491
919502,2015,10,485
284986,2016,16,641
289154,2017,15,463
841686,2018,14,634
291010,2019,16,314
467842,2020,13,1051
954445,2021,12,475
756763,2022,13,406
534470,2023,14,728
78798,2024,15,809
193106,2025,16,1477
111595,2026,11,974
99191,2027,14,1105
345275,2028,14,1029
450689,2029,12,975
876123,2030,11,984
909108,2031,13,791
835962,2032,10,1313
529301,2033,16,1349
474199,2034,15,1503
291133,2035,17,1596
31296,2036,14,1616
490508,2037,15,1147
976943,2038,11,1073
503607,2039,12,730
685667,2040,11,1086
275443,2041,13,902
141432,2042,13,1393
675276,2043,12,1153
995480,2044,13,1450
623963,2045,12,1053
403296,2046,11,768
405487,2047,11,248
933830,2048,13,1456
739176,2049,11,707
486098,2050,15,1513
793021,2051,14,1068
662726,2052,13,855
159687,2053,13,1210
429314,2054,13,1290
238143,2055,13,886
685242,2056,12,750
784319,2057,12,550
554837,2058,14,1102
116812,2059,15,1325
532615,2060,18,998
862369,2061,13,1047
305392,2062,14,870
121611,2063,15,1087
105712,2064,14,964
903322,2065,15,1421
300060,2066,14,714
869719,2067,15,1242
674320,2068,13,681
944743,2069,15,937
709651,2070,12,766
275387,2071,15,760
689204,2072,12,744
121255,2073,12,187
960426,2074,11,1462
702108,2075,13,728
183827,2076,11,968
720012,2077,12,718
129946,2078,11,722
638774,2079,13,1005
919914,2080,13,1005
556203,2081,13,324
35884,2082,15,1277
708158,2083,11,289
405624,2084,13,720
529908,2085,14,423
801985,2086,14,1074
632423,2087,12,651
126867,2088,15,1484
37499,2089,12,346
841851,2090,15,1142
758593,2091,15,1036
876710,2092,14,1008
357364,2093,15,1393
79436,2094,15,979
341243,2095,12,539
736520,2096,14,1036
495230,2097,12,694
23065,2098,13,687
449737,2099,14,1237
535289,2100,12,742
476566,2101,12,709
820618,2102,13,963
949985,2103,11,576
520123,2104,15,943
275948,2105,14,401
540849,2106,14,1020
207071,2107,13,706
660747,2108,14,856
249874,2109,14,858
653396,2110,12,986
699016,2111,11,396
746746,2112,14,870
36497,2113,17,882
724248,2114,11,536
808747,2115,14,970
978989,2116,12,868
218774,2117,15,1278
322828,2118,12,823
949155,2119,14,593
233389,2120,14,733
429002,2121,13,684
259280,2122,15,984
184634,2123,13,1129
634796,2124,14,875
14847,2125,13,913
433633,2126,14,801
947752,2127,14,699
987669,2128,12,687
733702,2129,12,568
858114,2130,13,1061
320697,2131,15,781
239950,2132,14,792
213021,2133,15,1008
203719,2134,14,956
947084,2135,14,425
431629,2136,11,369
15429,2137,14,495
118337,2138,13,724
648183,2139,13,872
594772,2140,13,849
61042,2141,15,849
848449,2142,11,805
289032,2143,14,667
209930,2144,12,233
998748,2145,12,1049
231435,2146,15,1014
525223,2147,13,825
668920,2148,16,1072
87795,2149,12,734
506521,2150,13,1006
310423,2151,15,1434
366749,2152,13,802
35759,2153,11,554
275144,2154,16,752
502491,2155,13,528
218030,2156,12,897
669061,2157,14,275
491875,2158,12,449
499957,2159,12,455
281581,2160,13,538
220917,2161,17,903
974219,2162,13,785
128393,2163,12,513
143716,2164,12,792
803776,2165,15,1260
450688,2166,15,2130
203681,2167,15,1175
565374,2168,15,1829
554872,2169,16,1470
393102,2170,14,1399
896586,2171,13,1296
125955,2172,12,1211
654447,2173,14,1089
542934,2174,12,796
235291,2175,15,1470
172654,2176,9,1090
532241,2177,13,1216
971640,2178,11,686
609173,2179,12,942
203501,2180,12,1006
91918,2181,12,1067
498202,2182,15,1325
351142,2183,13,1243
165685,2184,12,987
960303,2185,13,1398
436952,2186,14,984
105032,2187,11,750
226495,2188,12,727
832586,2189,13,1551
341128,2190,14,1323
169350,2191,10,669
716514,2192,12,1418
74129,2193,12,889
771880,2194,13,1222
151374,2195,13,1266
987460,2196,11,739
77094,2197,12,531
558531,2198,14,878
750818,2199,15,1460
670407,2200,12,1093
987340,2201,14,644
379706,2202,14,1633
191019,2203,13,785
735118,2204,15,1548
699335,2205,14,936
871844,2206,12,1178
803578,2207,14,1365
171060,2208,11,938
890962,2209,13,963
505115,2210,15,1299
902241,2211,12,696
723691,2212,14,1018
269700,2213,16,1712
997044,2214,11,849
380937,2215,12,647
100942,2216,11,646
663794,2217,11,627
250597,2218,15,1269
274483,2219,16,1354
113619,2220,13,969
235778,2221,16,1142
731840,2222,12,627
755977,2223,13,751
720796,2224,14,1037
149965,2225,13,1033
427166,2226,10,851
602464,2227,20,1260
610732,2228,12,456
22704,2229,11,1004
326423,2230,11,728
651661,2231,13,817
20534,2232,12,710
782000,2233,14,1406
115629,2234,12,707
205921,2235,13,718
807633,2236,12,903
335495,2237,14,1066
108040,2238,12,698
117058,2239,12,439
523593,2240,14,1134
60367,2241,12,981
434460,2242,16,1051
638183,2243,11,949
682959,2244,12,920
117642,2245,14,486
558118,2246,15,832
804527,2247,16,1186
361744,2248,13,796
772364,2249,11,475
790806,2250,12,652
805727,2251,13,261
326947,2252,13,1451
59141,2253,14,1628
408519,2254,12,1241
378807,2255,12,974
961435,2256,15,1548
281903,2257,13,1050
904233,2258,14,1390
676719,2259,12,883
769596,2260,12,1252
200720,2261,14,971
960704,2262,13,768
524435,2263,15,1088
778251,2264,13,942
260268,2265,17,1545
569797,2266,12,1191
125624,2267,12,905
492798,2268,14,1102
155147,2269,13,1152
797930,2270,12,740
590234,2271,15,1252
909843,2272,13,1047
746978,2273,14,950
449851,2274,14,1018
962067,2275,14,1057
866749,2276,11,716
728545,2277,17,1290
944736,2278,14,1204
773306,2279,13,704
756728,2280,18,1111
880601,2281,13,823
722431,2282,13,869
378774,2283,14,764
778814,2284,14,594
816647,2285,11,792
101054,2286,13,885
242430,2287,13,714
486034,2288,16,1566
963137,2289,12,229
670630,2290,14,793
675854,2291,15,1139
501561,2292,12,709
59771,2293,15,949
193059,2294,15,1064
324168,2295,12,737
479240,2296,12,455
246774,2297,12,688
272104,2298,16,1066
197764,2299,14,381
216153,2300,15,911
630087,2301,12,829
22383,2302,14,1030
951637,2303,13,990
421335,2304,15,1269
731328,2305,14,928
907358,2306,14,660
941050,2307,13,792
257657,2308,12,441
258365,2309,12,169
297349,2310,13,822
733886,2311,12,323
372108,2312,15,931
594316,2313,15,978
756100,2314,14,764
262445,2315,16,918
532904,2316,16,1317
484282,2317,15,552
606922,2318,13,690
339507,2319,13,756
560068,2320,13,708
369782,2321,14,563
724728,2322,12,466
112850,2323,13,773
50982,2324,17,874
391013,2325,13,1122
523171,2326,13,649
775039,2327,15,518
762547,2328,13,757
620801,2329,16,1523
387128,2330,14,628
60826,2331,12,454
134052,2332,12,927
759470,2333,14,953
542075,2334,12,595
563017,2335,13,872
472473,2336,12,1129
168347,2337,10,980
621608,2338,11,395
453808,2339,12,974
328648,2340,12,731
782801,2341,15,1102
124410,2342,12,569
479950,2343,14,762
837198,2344,10,586
522396,2345,13,500
774473,2346,19,504
115895,2347,12,764
464678,2348,14,809
274258,2349,13,632
261966,2350,13,510
798570,2351,14,723
745847,2352,13,445
872196,2353,15,1416
530307,2354,14,565
644878,2355,11,561
587143,2356,15,1329
598913,2357,13,564
54821,2358,12,1015
984334,2359,14,1194
745550,2360,16,522
974273,2361,14,912
881243,2362,12,786
667021,2363,15,1032
620901,2364,14,744
84533,2365,13,758
581425,2366,16,745
554440,2367,13,605
388957,2368,15,949
145257,2369,12,724
889725,2370,12,828
356807,2371,14,947
895404,2372,13,1025
245714,2373,15,672
853858,2374,12,852
